country;type;channel_id;name;access;subscribers;category;category_native;reach;comment_index;time
ru;chat;@chat_tutor_tg;🗯ЧАТ РЕПЕТИТОРОВ;public;356;education;Образование;30,0;64,0;2023-11-24 15:22:16.603299
ru;chat;@ipredu_online;Вопросы образования с IPR MEDIA | Дистант цифровизация технологии;public;635;education;Образование;6,0;37,0;2023-11-24 15:22:10.472188
ru;chat;@ANRIRU;ЧАТ Ассоциация научных редакторов и издателей (АНРИ);public;876;education;Образование;133,0;122,0;2023-11-24 15:22:22.788767
ru;chat;@iuksa_ru;🕋News «IUKSA»🕋 чат;public;1978;education;Образование;1000,0;495,0;2023-11-24 15:22:22.788767
ru;chat;@lx_notes;LX notes Chat;public;266;education;Образование;46,0;40,0;2023-11-24 15:22:10.472188
ru;chat;@matematika_org;МАТЕМАТИКА;public;504;education;Образование;204,0;31,0;2023-11-24 15:22:16.603299
ru;chat;@mbdoudsov19;Детский сад №19 "Солнышко";public;238;education;Образование;21,0;29,0;2023-11-24 15:22:16.603299
ru;chat;@synergy_talk;Synergy Talk;public;1067;education;Образование;220,0;221,0;2023-11-24 15:22:22.788767
ru;chat;@students_in_the_USA;Студенты в США;public;1234;education;Образование;137,0;114,0;2023-11-24 15:22:22.788767
ru;chat;@school_sun_kazan;Казанское СОлНЦе;public;249;education;Образование;66,0;37,0;2023-11-24 15:22:10.472188
ru;chat;@Methodological;MethodologicalQ;public;414;education;Образование;51,0;32,0;2023-11-24 15:22:16.603299
ru;chat;@PRIEMNAYA_AL_TAJ_MAN;44-00 МУЖСКАЯ ПРИЁМНАЯ;public;1037;education;Образование;154,0;101,0;2023-11-24 15:22:22.788767
ru;chat;@ITP_FY;F.A.Q. "Проблемы теоретической физики";public;152;education;Образование;1,0;32,0;2023-11-24 15:22:10.472188
ru;chat;@perstcoach;Анастасия Пестрикова - личный блог "ВСЕ СВОИ" ☕️ - разговоры про цели руководство лидерство развитие жизнь и др. темы.;public;184;education;Образование;7,0;8,0;2023-11-24 15:22:16.603299
ru;chat;@kruzhok_association;Национальная технологическая олимпиада и Кружковое движение;public;834;education;Образование;5,0;19,0;2023-11-24 15:22:10.472188
ru;chat;@TOPschoolPRO;🔝schoolPRO;public;2349;education;Образование;200,0;169,0;2023-11-24 15:22:22.788767
ru;chat;@familio_karelia;Familio | Карелия. Генеалогия;public;132;education;Образование;13,0;35,0;2023-11-24 15:22:16.603299
ru;chat;@GulDU_Geografiya;🏛️ GEOGRAFIYA | GulDU📚;public;444;education;Образование;273,0;239,0;2023-11-24 15:22:10.472188
ru;chat;@ailev_blog_discussion;ailev_blog_discussion;public;634;education;Образование;87,0;54,0;2023-11-24 15:22:10.472188
ru;chat;@mathleague_chat;Математическая Лига чат;public;1033;education;Образование;19,0;92,0;2023-11-24 15:22:22.788767
ru;chat;@openeduspace1;ОТКРЫТОЕ ОБРАЗОВАТЕЛЬНОЕ ПРОСТРАНСТВО;public;1402;education;Образование;24,0;29,0;2023-11-24 15:22:22.788767
ru;chat;@humboldtzentrum;Немецкий язык с нуля и до совершенства!;public;478;education;Образование;17,0;6,0;2023-11-24 15:22:10.472188
ru;chat;@ignitethemind;The Motivation University;public;83;education;Образование;44,0;15,0;2023-11-24 15:22:10.472188
ru;chat;@rationalchat;Рацчатик;public;127;education;Образование;141,0;104,0;2023-11-24 15:22:16.603299
ru;chat;@familio_amur;Familio | Амурская область. Генеалогия;public;148;education;Образование;4,0;37,0;2023-11-24 15:22:10.472188
ru;chat;@unipage_chat;UniPage - Новости - Chat;public;239;education;Образование;37,0;58,0;2023-11-24 15:22:10.472188
ru;chat;@familio_buryatia;Familio | Бурятия. Генеалогия;public;100;education;Образование;11,0;23,0;2023-11-24 15:22:10.472188
ru;chat;@route256_questions;Route 256 | Q&A;public;4089;education;Образование;288,0;150,0;2023-11-24 15:22:22.788767
ru;chat;@priemna_egypt;ЗАЛ ЗАПИСИ ЕГИПЕТСКОЙ ШКОЛЫ;public;585;education;Образование;55,0;34,0;2023-11-24 15:22:16.603299
ru;chat;@abiturient_spbu_ru;ЧАТ - Магистратура и аспирантура в СПбГУ;public;304;education;Образование;14,0;24,0;2023-11-24 15:22:16.603299
ru;chat;@engineering_lektorium;Инженерный чат Лекториума;public;345;education;Образование;7,0;9,0;2023-11-24 15:22:16.603299
ru;chat;@rus_sofya;РусЧат | RUS_SOFI Рус Софи | Русский язык ЕГЭ | МайШкола;public;376;education;Образование;228,0;172,0;2023-11-24 15:22:16.603299
ru;chat;@bymorozov3;Запуск продаж 🚀;public;412;education;Образование;112,0;206,0;2023-11-24 15:22:16.603299
ru;chat;@roditelimoskvy_SAO;🕊 Родители САО за очное образование;public;623;education;Образование;8,0;33,0;2023-11-24 15:22:16.603299
ru;chat;@methodclubbase;Method Club (канал);public;1665;education;Образование;0,0;1,0;2023-11-24 15:22:22.788767
ru;chat;@matmehurfu;Деканат МатМеха;public;2019;education;Образование;99,0;223,0;2023-11-24 15:22:22.788767
ru;chat;@alfaask;Alfakom Ответы абитуриентам;public;686;education;Образование;13,0;64,0;2023-11-24 15:22:16.603299
ru;chat;@question1317;1317. Есть вопрос!;public;1109;education;Образование;98,0;34,0;2023-11-24 15:22:22.788767
ru;chat;@legorobot_lektorium;Робототехника LEGO SPIKE Prime на Лекториуме;public;517;education;Образование;13,0;15,0;2023-11-24 15:22:16.603299
ru;chat;@ENT2023convo;11 класс 23-24гг | ЕНТ Госы;public;541;education;Образование;190,0;91,0;2023-11-24 15:22:16.603299
ru;chat;@almetobr;ОБРАЗОВОВАНИЕ 📚 АЛЬМЕТЬЕВСК | Детский сад Школа Колледж Училище Техникум Институт Университет Академия;public;25;education;Образование;0,0;4,0;2023-11-24 15:22:16.603299
ru;chat;@imedrese;Педагоги Ислама;public;314;education;Образование;3,0;11,0;2023-11-24 15:22:16.603299
ru;chat;@tulahack;TulaHack ONLINE;public;397;education;Образование;3,0;26,0;2023-11-24 15:22:16.603299
ru;chat;@nevsky_school_Mariupol;МБОУ "СШ НЕВСКАЯ";public;905;education;Образование;27,0;0,0;2023-11-24 15:22:22.788767
ru;chat;@FUinterpriem;Financial University;public;1208;education;Образование;31,0;103,0;2023-11-24 15:22:22.788767
ru;chat;@Zeta_RH;Zeta[s] Chat;public;29;education;Образование;2,0;4,0;2023-11-24 15:22:16.603299
ru;chat;@chatbiotonya;БиоЧат с Тоней | Биология ОГЭ | МайШкола;public;48;education;Образование;62,0;109,0;2023-11-24 15:22:16.603299
ru;chat;@familio_khakassia;Familio | Хакасия. Генеалогия;public;59;education;Образование;0,0;11,0;2023-11-24 15:22:16.603299
ru;chat;@sochi420chat;🚥 𝕊𝕆ℂℍ𝕀 ➃⑳ курилка;public;63;education;Образование;4,0;4,0;2023-11-24 15:22:16.603299
ru;chat;@mbdoy1;МБДОУ 1 г.Курганинск😃;public;73;education;Образование;44,0;11,0;2023-11-24 15:22:16.603299
ru;chat;@GW_Efirodinamika;ГВ Эфиродинамика Ацюковского В.А.;public;81;education;Образование;221,0;25,0;2023-11-24 15:22:16.603299
ru;chat;@mari_al72;Клуб 🍓 Шитья;public;220;education;Образование;114,0;35,0;2023-11-24 15:22:16.603299
ru;chat;@analytixacademy_chat;Чат Академии Аналитики;public;385;education;Образование;12,0;13,0;2023-11-24 15:22:16.603299
ru;chat;@algoritm_schools;ALGORITM. Вакансии для инфобизнеса;public;84313;education;Образование;10,0;0,0;2023-11-24 15:22:22.788767
ru;chat;@onlineShkoly;Онлайн школы. Чат;public;32002;education;Образование;1000,0;555,0;2023-11-24 15:22:22.788767
ru;chat;@masa_community;MASA Community;public;7722;education;Образование;309,0;510,0;2023-11-24 15:22:22.788767
ru;chat;@lectoriumAiR;Лекторий АиР Коммунарка;public;4066;education;Образование;11,0;32,0;2023-11-24 15:22:22.788767
ru;chat;@helpmecommunity;Help me📌;public;2787;education;Образование;539,0;620,0;2023-11-24 15:22:22.788767
ru;chat;@SMP_OOOD;Скорая методическая помощь (СМП);public;2743;education;Образование;34,0;112,0;2023-11-24 15:22:22.788767
ru;chat;@mospolychat;Чат Московского Политеха;public;2733;education;Образование;427,0;324,0;2023-11-24 15:22:22.788767
ru;chat;@u4ebnik;Учебники и литература!;public;2580;education;Образование;8,0;19,0;2023-11-24 15:22:22.788767
ru;chat;@rhtu_i_rgsu_chat;РХТУ И РГСУ ЧАТ;public;2392;education;Образование;153,0;102,0;2023-11-24 15:22:22.788767
ru;chat;@educationinrussiaforblr2023;2023 Образование в России для белорусов 2023/2024;public;2296;education;Образование;53,0;120,0;2023-11-24 15:22:22.788767
ru;chat;@S_O_PRIEMNAYA;33-00 ДЕТСКАЯ ПРИЕМНАЯ школа "Al Taj";public;2278;education;Образование;140,0;28,0;2023-11-24 15:22:22.788767
ru;chat;@chatiigpt;Dark Desires|Chat 🔥;public;2090;education;Образование;38,0;25,0;2023-11-24 15:22:22.788767
ru;chat;@teachers_advance;Преподавание по технологиям ЦОТ Advance для педагогов методистов репетиторов и родителей;public;1988;education;Образование;1,0;8,0;2023-11-24 15:22:22.788767
ru;chat;@khimki_shkolnikam_chat;ХИМКИ ШКОЛЬНИКАМ;public;1931;education;Образование;23,0;95,0;2023-11-24 15:22:22.788767
ru;chat;@online_mipt;Онлайн-магистратуры МФТИ кафедры ДМ;public;1850;education;Образование;57,0;44,0;2023-11-24 15:22:22.788767
ru;chat;@vospitaniedetey2;Секреты Воспитания. Группа;public;1850;education;Образование;8,0;7,0;2023-11-24 15:22:22.788767
ru;chat;@letmespeak_org_ru_official;LetMeSpeak.org RU - Official;public;1785;education;Образование;17,0;15,0;2023-11-24 15:22:22.788767
ru;chat;@boilingchat;Кипящий чат МИФИ🔥;public;1760;education;Образование;1800,0;788,0;2023-11-24 15:22:22.788767
ru;chat;@magistr_fa;На уровень выше 🎓;public;1587;education;Образование;45,0;95,0;2023-11-24 15:22:22.788767
ru;chat;@gitr_us;ГИТР Учебная студия;public;1526;education;Образование;150,0;188,0;2023-11-24 15:22:22.788767
ru;chat;@arttherapymosru;Арт терапия Бурганов чат;public;1511;education;Образование;25,0;58,0;2023-11-24 15:22:22.788767
ru;chat;@BrainCluBchat;GALA. ЦЕЛИТЕЛЬ. КАСАТЕЛЬ.;public;1508;education;Образование;0,0;1,0;2023-11-24 15:22:22.788767
ru;chat;@KNUCAchat;Чат КНУБА;public;1428;education;Образование;1700,0;175,0;2023-11-24 15:22:22.788767
ru;chat;@kr_TourLab;КР Лаборатории сервиса туризма и гостеприимства;public;1422;education;Образование;0,0;0,0;2023-11-24 15:22:22.788767
ru;chat;@Uchitelya_shcoli2;УРОК РУССКОГО ЯЗЫКА И ЛИТЕРАТУРЫ!!!👨‍🏫👩‍🏫✌️;public;1403;education;Образование;4,0;35,0;2023-11-24 15:22:22.788767
ru;chat;@riou_sochi_channel;РМОУ;public;1380;education;Образование;22,0;0,0;2023-11-24 15:22:22.788767
ru;chat;@zapusk_ashibki77408;Развиваем память вместе;public;1357;education;Образование;5,0;13,0;2023-11-24 15:22:22.788767
ru;chat;@czechopen;Образование в Чехии;public;1337;education;Образование;50,0;83,0;2023-11-24 15:22:22.788767
ru;chat;@mephi_2006_2022;МИФИ 2006-2022;public;1303;education;Образование;49,0;62,0;2023-11-24 15:22:22.788767
ru;chat;@educationinrussiablr;2022 Образование в России для белорусов (Для студентов);public;1240;education;Образование;0,0;0,0;2023-11-24 15:22:22.788767
ru;chat;@abitur_bntu_chat;Чат абитуриентов БНТУ;public;1202;education;Образование;37,0;51,0;2023-11-24 15:22:22.788767
ru;chat;@tutor_bg_ua;РЕПЕТИТОРЫ/НЯНИ/ШКОЛЫ/ КУРСЫ//ОБРАЗОВАНИЕ и РАЗВИТИЕ 🇺🇦 в БОЛГАРИИ 🇧🇬;public;1180;education;Образование;49,0;30,0;2023-11-24 15:22:22.788767
ru;chat;@priemkpfusng;Прием иностранных граждан в Казанский федеральный университет!;public;1178;education;Образование;8,0;68,0;2023-11-24 15:22:22.788767
ru;chat;@sch319;ГБОУ Школа №319;public;1164;education;Образование;12,0;0,0;2023-11-24 15:22:22.788767
ru;chat;@GitrHello;ГИТР Приемная Кампания;public;1132;education;Образование;8,0;12,0;2023-11-24 15:22:22.788767
ru;chat;@mechmath;Σ Мехмат МГУ;public;1114;education;Образование;103,0;98,0;2023-11-24 15:22:22.788767
ru;chat;@TRKI3C1;ТРКИ в Герцена;public;1113;education;Образование;0,0;1,0;2023-11-24 15:22:22.788767
ru;chat;@vladmedcol;🚑 Владимирский базовый медицинский колледж;public;1104;education;Образование;9,0;20,0;2023-11-24 15:22:22.788767
ru;chat;@ITHRchat;IT HR Chat;public;1078;education;Образование;36,0;50,0;2023-11-24 15:22:22.788767
ru;chat;@mai3mn;Абитуриенты МАИ института №3 (2023 год);public;1057;education;Образование;36,0;54,0;2023-11-24 15:22:22.788767
ru;chat;@worldabroadtalking;WorldAbroad - общение;public;1057;education;Образование;29,0;100,0;2023-11-24 15:22:22.788767
ru;chat;@besedka_learnity;Беседка Лёрнити А101;public;1040;education;Образование;136,0;106,0;2023-11-24 15:22:22.788767
ru;chat;@school_brn;Школьный чат №1 г. Барнаул ( общий чат для родителей школьников все школы Барнаула и пригорода);public;1032;education;Образование;25,0;9,0;2023-11-24 15:22:22.788767
ru;chat;@getguru;GetGuru - помощь в освоении GetCourse;public;1032;education;Образование;38,0;29,0;2023-11-24 15:22:22.788767
ru;chat;@mindclubonline;MindClubOnline;public;1018;education;Образование;33,0;72,0;2023-11-24 15:22:22.788767
ru;chat;@shkolazhkvesna;Школа 185 ЖК ВЕСНА🌞Казань. НЕофициальный чат‼️;public;986;education;Образование;13,0;28,0;2023-11-24 15:22:22.788767
ru;chat;@EBeregShkola220;Школа №220 🏫 | Е.Берег 🏡 | ЖК Европейский Берег | Евроберег;public;981;education;Образование;140,0;88,0;2023-11-24 15:22:22.788767
ru;chat;@OnEduClub;Онлайн-школы 💬 OnEduClub;public;962;education;Образование;9,0;30,0;2023-11-24 15:22:22.788767
ru;chat;@bright_events;BRIGHT EVENTS MSK;public;956;education;Образование;0,0;16,0;2023-11-24 15:22:22.788767
ru;chat;@finuniverfinfak;Финансовый факультет;public;944;education;Образование;14,0;69,0;2023-11-24 15:22:22.788767
ru;chat;@math_cracker;Math Cracker;public;937;education;Образование;8,0;56,0;2023-11-24 15:22:22.788767
ru;chat;@nlu_first;Першокурсник НЮУ #1;public;933;education;Образование;5,0;14,0;2023-11-24 15:22:22.788767
ru;chat;@mephi_1991_2005;МИФИ 1991-2005;public;927;education;Образование;15,0;74,0;2023-11-24 15:22:22.788767
ru;chat;@society_ege_2021;ЕГЭ|ОБЩЕСТВОЗНАНИЕ|2024;public;924;education;Образование;44,0;63,0;2023-11-24 15:22:22.788767
ru;chat;@kz_obrazovanie;Краснознаменск.Образование;public;906;education;Образование;182,0;21,0;2023-11-24 15:22:22.788767
ru;chat;@pedagogi_DOU;Сообщество педагогов ДОУ ЯНАО;public;894;education;Образование;0,0;8,0;2023-11-24 15:22:22.788767
ru;chat;@sbs_iasa;IASA Student By Student 🇺🇦;public;880;education;Образование;130,0;58,0;2023-11-24 15:22:22.788767
ru;chat;@knigopoiskk;Flibusta Книги ~ Книголюб;public;2105;books;Книги;7100,0;1200,0;2023-11-24 15:22:53.071629
ru;chat;@novel_ranobe;Новеллы ранобэ и книги.;public;5144;books;Книги;5400,0;1300,0;2023-11-24 15:22:53.071629
ru;chat;@theaudiokniga;Аудиокниги чат;public;2692;books;Книги;156,0;457,0;2023-11-24 15:22:53.071629
ru;chat;@bcbook;Книжное Облако;public;9007;books;Книги;548,0;593,0;2023-11-24 15:22:53.071629
ru;chat;@poety_chat;Сообщество поэтов Sirius;public;1007;books;Книги;2400,0;198,0;2023-11-24 15:22:53.071629
ru;chat;@tmonologs;ТЕАТРАЛЬНЫЕ МОНОЛОГИ;public;1234;books;Книги;6,0;1,0;2023-11-24 15:22:53.071629
ru;chat;@Fantastic_and_Fantasy_Community;Сообщество любителей Фантастики и Фэнтези;public;1257;books;Книги;898,0;299,0;2023-11-24 15:22:53.071629
ru;chat;@mirelektronnihknigcht;Заявки на книги 📚;public;1209;books;Книги;1800,0;347,0;2023-11-24 15:22:53.071629
ru;chat;@Knigi_PokupkaProdaja;Книги 📚 Купить💳Продать💰;public;79;books;Книги;40,0;57,0;2023-11-24 15:22:53.071629
ru;chat;@LightNovelPirate;Ранобэ + Фанфики + Книги 3 Chat;public;2107;books;Книги;499,0;103,0;2023-11-24 15:22:53.071629
ru;chat;@kamlib;Kamlibpk📚;public;59;books;Книги;7,0;26,0;2023-11-24 15:22:53.071629
ru;chat;@dem_mikhailov_chat;Дем Михайлов;public;997;books;Книги;4300,0;731,0;2023-11-24 15:22:53.071629
ru;chat;@bookcy;BOOKCy 📖 Книжный Клуб Кипр🇨🇾 by VB club;public;492;books;Книги;20,0;63,0;2023-11-24 15:22:53.071629
ru;chat;@monstrochat;монстрочат;public;613;books;Книги;3400,0;129,0;2023-11-24 15:22:53.071629
ru;chat;@bookninjachat;Литература и чат;public;348;books;Книги;43,0;55,0;2023-11-24 15:22:53.071629
ru;chat;@libkirova;Донецкая республиканская библиотека для детей имени С.М. Кирова;public;149;books;Книги;67,0;20,0;2023-11-24 15:22:53.071629
ru;chat;@pisately;Заседание писателей " Лампа".;public;177;books;Книги;125,0;53,0;2023-11-24 15:22:53.071629
ru;chat;@audioknigichat163;Аудиокниги;public;424;books;Книги;439,0;82,0;2023-11-24 15:22:53.071629
ru;chat;@fantasy_jedi_chat;Уютный чатик "Джедай из Шира";public;156;books;Книги;144,0;280,0;2023-11-24 15:22:53.071629
ru;chat;@hyperbortalk;Гиперборейская беседа;public;63;books;Книги;4,0;23,0;2023-11-24 15:22:53.071629
ru;chat;@a_morale;А.Морале (чат);public;264;books;Книги;12,0;59,0;2023-11-24 15:22:53.071629
ru;chat;@vityapelevin;Пелевин Чат;public;480;books;Книги;5300,0;520,0;2023-11-24 15:22:53.071629
ru;chat;@mama_bookss;mama_books;public;31;books;Книги;268,0;213,0;2023-11-24 15:22:53.071629
ru;chat;@flibustabotflud;@bookbotgroup [ФЛУД] Flibusta Book;public;150;books;Книги;3,0;15,0;2023-11-24 15:22:53.071629
ru;chat;@chd_book;Книжная полка (Читаем деткам);public;179;books;Книги;111,0;80,0;2023-11-24 15:22:53.071629
ru;chat;@Vneklassnoe_chtenie;Внеклассное чтение;public;272;books;Книги;31,0;20,0;2023-11-24 15:22:53.071629
ru;chat;@knigolub_ekb;Книголюб ·Екатеринбург·;public;288;books;Книги;323,0;5,0;2023-11-24 15:22:53.071629
ru;chat;@bibliotekaburmistrova;Библиотека Бурмистрова;public;357;books;Книги;50,0;39,0;2023-11-24 15:22:53.071629
ru;chat;@BookZarChat;Бизнес клуб 🅑🅞🅞🅚🅩🅐🅡;public;17;books;Книги;0,0;7,0;2023-11-24 15:22:46.955215
ru;chat;@dotnetbooks_chat;📚 .NET Книги - Чат;public;31;books;Книги;0,0;12,0;2023-11-24 15:22:53.071629
ru;chat;@stihotvor_comments;Литературный чат;public;71;books;Книги;0,0;18,0;2023-11-24 15:22:53.071629
ru;chat;@vcontextchat;Бродячая собака;public;74;books;Книги;419,0;97,0;2023-11-24 15:22:53.071629
ru;chat;@BukvoglotChat;📖Буквоглот📖 Чат;public;229;books;Книги;3,0;8,0;2023-11-24 15:22:53.071629
ru;chat;@Poet_Phangan_Club;Поэтический Вечер;public;238;books;Книги;0,0;40,0;2023-11-24 15:22:53.071629
ru;chat;@knigi_v_sluh;книги прочитанные вслух;public;903;books;Книги;3,0;8,0;2023-11-24 15:22:53.071629
ru;chat;@bookgym;Книжный клуб📚;public;23;books;Книги;0,0;8,0;2023-11-24 15:22:46.955215
ru;chat;@booklist_books;Bookslist | Книги;public;35;books;Книги;0,0;10,0;2023-11-24 15:22:53.071629
ru;chat;@knigi_world3;Мир книг;public;38;books;Книги;0,0;15,0;2023-11-24 15:22:53.071629
ru;chat;@DaryuKnigu;Для Разума Души и Духа;public;59;books;Книги;0,0;0,0;2023-11-24 15:22:53.071629
ru;chat;@search_books;Чат для поиска книг аудиокниг и курсов;public;144;books;Книги;0,0;21,0;2023-11-24 15:22:53.071629
ru;chat;@u_Stivena_Kinga;У Стивена Кинга - чат🪑;public;250;books;Книги;341,0;82,0;2023-11-24 15:22:53.071629
ru;chat;@Books_fine_com;Books_Fine_Nark;public;3728;books;Книги;745,0;201,0;2023-11-24 15:22:53.071629
ru;chat;@chatInterestingReading;Книжное притяжение Chat;public;35;books;Книги;2,0;37,0;2023-11-24 15:22:53.071629
ru;chat;@mkbestwritermk;Писатель Мария Карташева!;public;44;books;Книги;8,0;7,0;2023-11-24 15:22:53.071629
ru;chat;@GAGeekKommets;ГАГ комментарии;public;66;books;Книги;17,0;29,0;2023-11-24 15:22:53.071629
ru;chat;@comics_collection_group;Comics Collection Chat;public;77;books;Книги;0,0;4,0;2023-11-24 15:22:53.071629
ru;chat;@knigi_flibusta_author;Приемная;public;82;books;Книги;1,0;1,0;2023-11-24 15:22:53.071629
ru;chat;@booktower;Book Tower;public;125;books;Книги;0,0;11,0;2023-11-24 15:22:53.071629
ru;chat;@readingtogetherchat;Читаем вместе / Читаем с вами;public;135;books;Книги;0,0;10,0;2023-11-24 15:22:53.071629
ru;chat;@books_today;BOOKS_TODAY;public;21;books;Книги;0,0;8,0;2023-11-24 15:22:46.955215
ru;chat;@litves23;Критика Белинского;public;32;books;Книги;11,0;10,0;2023-11-24 15:22:53.071629
ru;chat;@foxy_books_chat;Foxy_books_чат;public;24;books;Книги;93,0;64,0;2023-11-24 15:22:46.955215
ru;chat;@kinobooks_shat;Ищешь конкретную книгу но ее нет в канале? Напиши и мы ее найдем.;public;26;books;Книги;0,0;3,0;2023-11-24 15:22:46.955215
ru;chat;@protectedbythefbi;Book addict+ZOV;public;40;books;Книги;248,0;4,0;2023-11-24 15:22:53.071629
ru;chat;@BibleBlog_chat;BibleBlog chat;public;46;books;Книги;1,0;8,0;2023-11-24 15:22:53.071629
ru;chat;@shubinaclub;Читательский клуб Редакции Елены Шубиной;public;53;books;Книги;59,0;46,0;2023-11-24 15:22:53.071629
ru;chat;@WissarionBelinskiy;Дневник Белинского;public;96;books;Книги;3,0;4,0;2023-11-24 15:22:53.071629
ru;chat;@classicslive;Классики Live | чат;public;7;books;Книги;1,0;2,0;2023-11-24 15:22:46.955215
ru;chat;@eternity_of_fantasy_chat;Eternity of Fantasy Chat;public;9;books;Книги;0,0;7,0;2023-11-24 15:22:46.955215
ru;chat;@literlub_chat;Литературный Чат;public;10;books;Книги;14,0;7,0;2023-11-24 15:22:46.955215
ru;chat;@pishudusha01;**ВсЕм СюДа **;public;15;books;Книги;1,0;5,0;2023-11-24 15:22:46.955215
ru;chat;@sfiction_group;Science Fiction;public;18;books;Книги;0,0;4,0;2023-11-24 15:22:46.955215
ru;chat;@abook_club;Клуб любителей АудиоКниг Chat;public;63;books;Книги;37,0;17,0;2023-11-24 15:22:53.071629
ru;chat;@gowarzov;Библиотека им. ЖУКОВА Г.К.;public;80;books;Книги;4,0;1,0;2023-11-24 15:22:53.071629
ru;chat;@knigakofe;Книжная кофейня ☕️ Chat;public;85;books;Книги;0,0;10,0;2023-11-24 15:22:53.071629
ru;chat;@BELFOST_chat;BELFOST [ЧАТ];public;135;books;Книги;27,0;32,0;2023-11-24 15:22:53.071629
ru;chat;@only_manga;Only manga ЧАТ;public;164;books;Книги;12,0;25,0;2023-11-24 15:22:53.071629
ru;chat;@aknigichat;Аудиокниги.Клуб [Чат];public;417;books;Книги;176,0;168,0;2023-11-24 15:22:53.071629
ru;chat;@lifehacker_podcast;Чат подкастов Лайфхакера;public;719;books;Книги;13,0;40,0;2023-11-24 15:22:53.071629
ru;chat;@driefly;Driefly;public;3;books;Книги;0,0;2,0;2023-11-24 15:22:46.955215
ru;chat;@FantClub;FantClub;public;25;books;Книги;0,0;3,0;2023-11-24 15:22:46.955215
ru;chat;@JaneReadsChat;Книжный клюб;public;38;books;Книги;2,0;11,0;2023-11-24 15:22:53.071629
ru;chat;@horrorchat;Зона Ужасов | Чат;public;47;books;Книги;0,0;5,0;2023-11-24 15:22:53.071629
ru;chat;@ispwriter;ИСП — обсуждения;public;112;books;Книги;15,0;25,0;2023-11-24 15:22:53.071629
ru;chat;@knigi_salda;ПОИСК КНИГ;public;3338;books;Книги;4000,0;184,0;2023-11-24 15:22:53.071629
ru;chat;@knigifa;📚 Книги 📚;public;1;books;Книги;0,0;1,0;2023-11-24 15:22:46.955215
ru;chat;@onlainknig;КНИГИ онлайн/Бестселлеры/Бизнес/Успех/Психология/Разное;public;1;books;Книги;4,0;2,0;2023-11-24 15:22:46.955215
ru;chat;@bot_manual_bot;Инструкция к боту "Книжный Алхимик";public;4;books;Книги;4,0;2,0;2023-11-24 15:22:46.955215
ru;chat;@boysya_toot_chat;Чат «Бойся тут!»;public;10;books;Книги;0,0;6,0;2023-11-24 15:22:46.955215
ru;chat;@bookwormadvenyturechat;Bookworm Adventure Chat;public;11;books;Книги;15,0;7,0;2023-11-24 15:22:46.955215
ru;chat;@algol_book;Книжный Алгол 😉;public;17;books;Книги;0,0;4,0;2023-11-24 15:22:46.955215
ru;chat;@radio_teatr_group;Радиоспектакли СССР;public;20;books;Книги;0,0;5,0;2023-11-24 15:22:46.955215
ru;chat;@rainshouse_chat;Чат Рейнсхаус;public;44;books;Книги;20,0;18,0;2023-11-24 15:22:53.071629
ru;chat;@palomechat;Pal o' Me Chat;public;49;books;Книги;0,0;18,0;2023-11-24 15:22:53.071629
ru;chat;@LiTodayChat;LiTodayChat;public;53;books;Книги;0,0;5,0;2023-11-24 15:22:53.071629
ru;chat;@readallhumans;Читатели 📚 🍂 🎃;public;31;books;Книги;6,0;11,0;2023-11-24 15:22:53.071629
ru;chat;@audioknigi_fantastika;Аудиокниги Боевая Фантастика;public;42;books;Книги;0,0;23,0;2023-11-24 15:22:53.071629
ru;chat;@v_smysle_book_club;Книжный клуб "В смысле";public;83;books;Книги;16,0;11,0;2023-11-24 15:22:53.071629
ru;chat;@iosnndevs;iOS NN devs ☎️;public;134;books;Книги;1,0;2,0;2023-11-24 15:22:53.071629
ru;chat;@booksforapplicants1;Книги для саморазвития 📚;public;197;books;Книги;1,0;7,0;2023-11-24 15:22:53.071629
ru;chat;@shestakova_g;Шестакова Галина. писатель;public;514;books;Книги;16,0;58,0;2023-11-24 15:22:53.071629
ru;chat;@ru2chbo;2ch книжный…;public;370;books;Книги;54,0;58,0;2023-11-24 15:22:53.071629
ru;chat;@book_24_07;Книги;public;26;books;Книги;116,0;12,0;2023-11-24 15:22:53.071629
ru;chat;@Chat_knig;Книжный Чат;public;48;books;Книги;0,0;0,0;2023-11-24 15:22:53.071629
ru;chat;@bookseek;📚 Книги Дисконт | Bookseek;public;2790;books;Книги;825,0;113,0;2023-11-24 15:22:53.071629
ru;chat;@bk_forum;АудиоКниги | Книжный форум;public;32;books;Книги;0,0;0,0;2023-11-24 15:22:53.071629
ru;chat;@lovebook154;❗️Самокат СТОП МИФбиблионик;public;948;books;Книги;278,0;136,0;2023-11-24 15:22:53.071629
ru;chat;@flibrichat;новый чат👉 @Flibri1;public;442;books;Книги;0,0;1,0;2023-11-24 15:22:53.071629
ru;chat;@Philosophyfairytales;Философские сказки;public;119;books;Книги;0,0;0,0;2023-11-24 15:22:53.071629
ru;chat;@books4me4;Книги для Вас;public;1023;books;Книги;0,0;0,0;2023-11-24 15:22:53.071629
ru;chat;@bookstore_v;📚Книжная Лавка📖;public;56;books;Книги;2,0;13,0;2023-11-24 15:22:53.071629
ru;chat;@books_fine_find;Поиск книг;public;936;books;Книги;241,0;41,0;2023-11-24 15:22:53.071629
